1614873600000,41106.16000000,41320.97000000,41011.00000000,41199.21000000,49.37997100,1614874499999,2033201.60709398,2725,26.58200500,1094740.70050794,0
1614874500000,41187.13000000,41500.11000000,41099.47000000,41385.80000000,35.41830800,1614875399999,1463118.32156957,2671,24.74223700,1022181.90994412,0
1614875400000,41394.27000000,41585.35000000,41254.10000000,41360.42000000,31.81121200,1614876299999,1317395.78042723,2361,15.44011800,639601.52065959,0
1614876300000,41359.21000000,41540.96000000,41266.71000000,41339.97000000,21.42559900,1614877199999,887191.59650587,1968,11.32791800,468831.92674753,0
1614877200000,41339.97000000,41500.00000000,40906.87000000,41045.81000000,38.67096700,1614878099999,1592706.78932289,2937,17.43255700,717996.34275029,0
1614878100000,41042.13000000,41500.00000000,40993.89000000,41117.67000000,60.56476000,1614878999999,2495280.21335819,3624,34.84156700,1435317.22212817,0
1614879000000,41132.27000000,41183.16000000,40835.44000000,41024.85000000,44.99057000,1614879899999,1844936.36203072,2767,15.92381000,653168.87975584,0
1614879900000,41030.40000000,41030.40000000,40332.34000000,40502.66000000,88.55132000,1614880799999,3595273.65624629,4985,34.19813100,1388723.80822228,0
1614880800000,40492.87000000,40600.00000000,40229.91000000,40261.40000000,73.29287900,1614881699999,2960248.26484253,4523,35.80656100,1446648.58434855,0
1614881700000,40261.38000000,40477.87000000,40200.00000000,40454.74000000,57.41146200,1614882599999,2316624.80311255,4138,27.71379800,1118556.29022360,0
1614882600000,40454.75000000,40479.05000000,40230.83000000,40231.49000000,38.07380700,1614883499999,1537523.35109039,2792,19.86575100,802369.77956330,0
1614883500000,40230.84000000,40293.00000000,39800.00000000,39815.93000000,139.27273000,1614884399999,5571072.64307224,6289,68.35831600,2734129.99871595,0
1614884400000,39818.56000000,40401.98000000,39806.31000000,40360.00000000,77.15856400,1614885299999,3100212.79789189,4134,46.22259800,1857273.28597523,0
1614885300000,40365.17000000,40446.99000000,40212.64000000,40262.32000000,55.51063100,1614886199999,2239267.18617640,2743,32.95123100,1328922.95356999,0
1614886200000,40262.31000000,40350.15000000,40060.42000000,40350.13000000,37.42701500,1614887099999,1503958.57800900,2759,24.54724300,986391.29369580,0
1614887100000,40332.92000000,40482.43000000,40145.52000000,40159.23000000,29.96061300,1614887999999,1207725.68720731,2311,16.86678900,680082.24440365,0
1614888000000,40157.23000000,40199.95000000,39789.00000000,40039.66000000,67.90761500,1614888899999,2715937.98100197,3858,27.47482900,1098935.25400900,0
1614888900000,40019.93000000,40280.27000000,39888.02000000,40218.43000000,36.28384900,1614889799999,1455403.58832612,2608,19.21646600,770577.18430049,0
1614889800000,40199.12000000,40313.47000000,40103.82000000,40261.99000000,25.36958700,1614890699999,1020625.32526289,1860,12.98213700,522206.19173354,0
1614890700000,40281.64000000,40392.88000000,40146.91000000,40355.89000000,26.54857500,1614891599999,1069371.37060408,1991,18.42680100,742341.60712635,0
1614891600000,40361.50000000,40400.00000000,40205.86000000,40272.12000000,25.88306600,1614892499999,1042690.00032927,1683,14.27443500,575072.08748122,0
1614892500000,40275.56000000,40526.12000000,40255.24000000,40511.45000000,27.70897300,1614893399999,1119466.06965619,1755,19.15337100,774003.44180585,0
1614893400000,40495.04000000,40550.00000000,40282.36000000,40316.46000000,35.73242600,1614894299999,1444120.99053262,1888,24.49642100,989897.91631433,0
1614894300000,40317.86000000,40352.60000000,40051.06000000,40169.00000000,23.80720600,1614895199999,957008.83592672,1894,9.91514800,398727.91934222,0
1614895200000,40169.01000000,40413.63000000,40100.00000000,40362.40000000,23.10488700,1614896099999,930512.78854928,2009,13.39464700,539271.42486136,0
1614896100000,40377.49000000,40377.49000000,40143.42000000,40349.00000000,16.63837500,1614896999999,670004.07596592,1413,10.18275100,410111.95633665,0
1614897000000,40349.00000000,40429.00000000,40284.39000000,40386.91000000,14.28230000,1614897899999,576632.70793570,1527,8.57551100,346200.64188428,0
1614897900000,40398.40000000,40489.15000000,40373.17000000,40412.69000000,33.68770100,1614898799999,1362359.74371233,1243,24.52547000,991982.30685564,0
